t_s,x_m,y_m,v,heading_deg,mode,sigma_pos,s_m,d_m,v_model,stop
102.200,-203.6380,-74.3857,3.5440,-107.7906,INERTIAL,0.7042,274.790,-1.441,3.5309,0
102.300,-203.7641,-74.7215,3.5716,-107.4944,INERTIAL,0.7045,275.148,-1.441,3.6092,0
102.400,-203.8899,-75.0565,3.5762,-107.7097,INERTIAL,0.7048,275.506,-1.441,3.5847,0
102.500,-204.0146,-75.3884,3.5564,-107.7937,INERTIAL,0.7051,275.861,-1.441,3.5247,0
102.600,-204.1406,-75.7239,3.5735,-108.1741,INERTIAL,0.7054,276.219,-1.441,3.6044,0
102.700,-204.2097,-75.9070,3.5930,-108.2442,INERTIAL,0.7057,276.580,-1.441,3.6239,0
102.800,-204.3731,-76.2261,3.5879,-108.4583,INERTIAL,0.7060,276.938,-1.441,3.5788,0
102.900,-204.5376,-76.5470,3.5991,-108.5764,INERTIAL,0.7063,277.299,-1.441,3.6167,0
103.000,-204.7014,-76.8667,3.5948,-108.5059,INERTIAL,0.7066,277.658,-1.441,3.5859,0
103.100,-204.8656,-77.1871,3.5980,-108.6359,INERTIAL,0.7069,278.018,-1.441,3.6027,0
103.200,-205.0313,-77.5106,3.6201,-108.9991,INERTIAL,0.7072,278.381,-1.441,3.6496,0
103.300,-205.1916,-77.8234,3.5548,-109.1736,INERTIAL,0.7075,278.733,-1.441,3.4654,0
103.400,-205.3563,-78.1448,3.5912,-109.5894,INERTIAL,0.7077,279.094,-1.441,3.6350,0
103.500,-205.5200,-78.4642,3.5896,-109.8242,INERTIAL,0.7080,279.453,-1.441,3.5879,0
103.600,-205.6878,-78.7918,3.6571,-110.2342,INERTIAL,0.7082,279.821,-1.441,3.7256,0
103.700,-205.8555,-79.1191,3.6740,-110.5230,INERTIAL,0.7083,280.189,-1.441,3.6919,0
103.800,-206.0221,-79.4441,3.6547,-110.7371,INERTIAL,0.7085,280.554,-1.441,3.6340,0
103.900,-206.1882,-79.7683,3.6441,-111.0109,INERTIAL,0.7087,280.918,-1.441,3.6327,0
104.000,-206.3546,-80.0931,3.6495,-111.8452,INERTIAL,0.7088,281.283,-1.441,3.6553,0
104.100,-206.5201,-80.4161,3.6312,-112.2396,INERTIAL,0.7090,281.646,-1.441,3.6114,0
104.200,-206.6834,-80.7348,3.5842,-112.1556,INERTIAL,0.7092,282.004,-1.441,3.5334,0
104.300,-206.8458,-81.0517,3.5633,-112.4464,INERTIAL,0.7093,282.360,-1.441,3.5406,0
104.400,-207.0077,-81.3677,3.5513,-112.7506,INERTIAL,0.7095,282.715,-1.441,3.5383,0
104.500,-207.1675,-81.6795,3.5071,-113.0929,INERTIAL,0.7096,283.066,-1.441,3.4594,0
104.600,-207.3268,-81.9903,3.4939,-113.4949,INERTIAL,0.7098,283.415,-1.441,3.4793,0
104.700,-207.4866,-82.3023,3.5044,-113.7901,INERTIAL,0.7100,283.765,-1.441,3.5156,0
104.800,-207.6451,-82.6116,3.4780,-113.6462,INERTIAL,0.7101,284.113,-1.441,3.4496,0
104.900,-207.8012,-82.9163,3.4276,-113.4821,INERTIAL,0.7103,284.455,-1.441,3.3730,0
105.000,-207.9571,-83.2204,3.4182,-113.2261,INERTIAL,0.7104,284.797,-1.441,3.4081,0
105.100,-208.1125,-83.5237,3.4088,-113.2448,INERTIAL,0.7106,285.138,-1.441,3.3987,0
105.200,-208.2671,-83.8255,3.3920,-113.4181,INERTIAL,0.7107,285.477,-1.441,3.3737,0
105.300,-208.4202,-84.1243,3.3602,-114.3222,INERTIAL,0.7109,285.813,-1.441,3.3259,0
105.400,-208.5737,-84.4239,3.3664,-115.0874,INERTIAL,0.7111,286.149,-1.441,3.3731,0
105.500,-208.7280,-84.7250,3.3813,-115.9660,INERTIAL,0.7112,286.488,-1.441,3.3973,0
105.600,-208.8805,-85.0227,3.3480,-117.0705,INERTIAL,0.7114,286.822,-1.441,3.3120,0
105.700,-209.0321,-85.3185,3.3253,-118.1303,INERTIAL,0.7115,287.155,-1.441,3.3008,0
105.800,-209.1840,-85.6150,3.3311,-118.5108,INERTIAL,0.7117,287.488,-1.441,3.3373,0
105.900,-209.3358,-85.9111,3.3282,-119.2258,INERTIAL,0.7119,287.821,-1.441,3.3250,0
106.000,-209.4877,-86.2076,3.3308,-119.9077,INERTIAL,0.7120,288.154,-1.441,3.3336,0
106.100,-209.6379,-86.5008,3.2971,-120.3259,INERTIAL,0.7122,288.483,-1.441,3.2607,0
106.200,-209.7875,-86.7928,3.2823,-119.9979,INERTIAL,0.7123,288.811,-1.441,3.2662,0
106.300,-209.9391,-87.0885,3.3196,-119.8247,INERTIAL,0.7125,289.143,-1.441,3.3600,0
106.400,-210.0904,-87.3838,3.3182,-119.3688,INERTIAL,0.7126,289.475,-1.441,3.3166,0
106.500,-210.2417,-87.6792,3.3189,-118.8505,INERTIAL,0.7128,289.807,-1.441,3.3196,0
106.600,-210.3931,-87.9746,3.3202,-118.0500,INERTIAL,0.7130,290.139,-1.441,3.3216,0
106.700,-210.5429,-88.2670,3.2875,-117.5365,INERTIAL,0.7131,290.468,-1.441,3.2521,0
106.800,-210.6537,-88.4301,3.3381,-117.2258,INERTIAL,0.7133,290.802,-1.441,3.3928,0
106.900,-210.8333,-88.7111,3.3353,-117.4660,INERTIAL,0.7134,291.135,-1.441,3.3323,0
107.000,-211.0114,-88.9897,3.3084,-117.1448,INERTIAL,0.7136,291.466,-1.441,3.2794,0
107.100,-211.1908,-89.2703,3.3282,-116.9581,INERTIAL,0.7137,291.799,-1.441,3.3496,0
107.200,-211.3689,-89.5490,3.3097,-116.4590,INERTIAL,0.7139,292.130,-1.441,3.2897,0
107.300,-211.5445,-89.8237,3.2637,-116.2309,INERTIAL,0.7141,292.456,-1.441,3.2140,0
107.400,-211.7209,-90.0995,3.2731,-116.2213,INERTIAL,0.7142,292.783,-1.441,3.2832,0
107.500,-211.8944,-90.3710,3.2260,-116.3171,INERTIAL,0.7144,293.105,-1.441,3.1750,0
107.600,-212.0699,-90.6455,3.2556,-116.8188,INERTIAL,0.7145,293.431,-1.441,3.2877,0
107.700,-212.2451,-90.9195,3.2526,-117.5446,INERTIAL,0.7147,293.756,-1.441,3.2494,0
107.800,-212.4185,-91.1909,3.2232,-118.3732,INERTIAL,0.7148,294.079,-1.441,3.1914,0
107.900,-212.5905,-91.4598,3.1944,-119.2420,INERTIAL,0.7150,294.398,-1.441,3.1632,0
108.000,-212.7632,-91.7300,3.2055,-119.5608,INERTIAL,0.7152,294.718,-1.441,3.2176,0
108.100,-212.9396,-92.0060,3.2702,-119.8804,INERTIAL,0.7153,295.046,-1.441,3.3401,0
108.200,-213.1163,-92.2823,3.2794,-119.4726,INERTIAL,0.7155,295.374,-1.441,3.2893,0
108.300,-213.2945,-92.5612,3.3071,-119.7533,INERTIAL,0.7156,295.705,-1.441,3.3396,0
108.400,-213.4741,-92.8421,3.3320,-120.3187,INERTIAL,0.7158,296.038,-1.441,3.3583,0
108.500,-213.6548,-93.1247,3.3522,-121.2452,INERTIAL,0.7160,296.374,-1.441,3.3758,0
108.600,-213.8353,-93.4072,3.3523,-122.1716,INERTIAL,0.7161,296.709,-1.441,3.3524,0
108.700,-214.0141,-93.6868,3.3222,-122.8171,INERTIAL,0.7163,297.041,-1.441,3.2841,0
108.800,-214.1914,-93.9641,3.2948,-123.4202,INERTIAL,0.7165,297.370,-1.441,3.2619,0
108.900,-214.3734,-94.2488,3.3675,-123.6563,INERTIAL,0.7166,297.708,-1.441,3.4436,0
109.000,-214.5551,-94.5331,3.3739,-123.0449,INERTIAL,0.7168,298.045,-1.441,3.3806,0
109.100,-214.7367,-94.8172,3.3719,-122.8748,INERTIAL,0.7170,298.382,-1.441,3.3694,0
109.200,-214.8605,-94.9987,3.3556,-123.1622,INERTIAL,0.7171,298.718,-1.441,3.3379,0
109.300,-215.0628,-95.2654,3.3489,-123.8148,INERTIAL,0.7173,299.053,-1.441,3.3414,0
109.400,-215.2669,-95.5345,3.3740,-124.5355,INERTIAL,0.7175,299.390,-1.441,3.4006,0
109.500,-215.4707,-95.8032,3.3726,-125.0036,INERTIAL,0.7176,299.728,-1.441,3.3711,0
109.600,-215.6746,-96.0719,3.3736,-125.3995,INERTIAL,0.7178,300.065,-1.441,3.3746,0
109.700,-215.8805,-96.3433,3.4031,-125.7425,INERTIAL,0.7179,300.406,-1.441,3.4351,0
109.800,-216.0850,-96.6129,3.3859,-126.4657,INERTIAL,0.7181,300.744,-1.441,3.3673,0
109.900,-216.2900,-96.8832,3.3916,-127.3381,INERTIAL,0.7183,301.083,-1.441,3.3977,0
110.000,-216.4962,-97.1549,3.4096,-128.1662,INERTIAL,0.7184,301.424,-1.441,3.4290,0
110.100,-216.7034,-97.4281,3.4276,-128.6148,INERTIAL,0.7186,301.767,-1.441,3.4470,0
110.200,-216.9098,-97.7002,3.4158,-129.7094,INERTIAL,0.7187,302.109,-1.441,3.4030,0
110.300,-217.1159,-97.9719,3.4107,-130.7861,INERTIAL,0.7189,302.450,-1.441,3.4052,0
110.400,-217.3184,-98.2388,3.3550,-130.9812,INERTIAL,0.7190,302.785,-1.441,3.2948,0
110.500,-217.5219,-98.5071,3.3663,-130.7611,INERTIAL,0.7192,303.121,-1.441,3.3786,0
110.600,-217.7251,-98.7750,3.3632,-130.2385,INERTIAL,0.7194,303.458,-1.441,3.3598,0
110.700,-217.9263,-99.0403,3.3315,-129.7949,INERTIAL,0.7195,303.791,-1.441,3.2972,0
110.800,-218.1279,-99.3061,3.3362,-129.9259,INERTIAL,0.7197,304.124,-1.441,3.3414,0
110.900,-218.3312,-99.5740,3.3606,-130.3051,INERTIAL,0.7198,304.461,-1.441,3.3870,0
111.000,-218.5321,-99.8389,3.3272,-131.7591,INERTIAL,0.7200,304.793,-1.441,3.2910,0
111.100,-218.7371,-100.1091,3.3870,-132.8475,INERTIAL,0.7201,305.132,-1.441,3.4517,0
111.200,-218.9389,-100.3752,3.3434,-133.3807,INERTIAL,0.7203,305.466,-1.441,3.2963,0
111.300,-219.1402,-100.6406,3.3321,-133.6051,INERTIAL,0.7204,305.799,-1.441,3.3198,0
111.400,-219.3403,-100.9043,3.3120,-133.5034,INERTIAL,0.7206,306.130,-1.441,3.2904,0
111.500,-219.5410,-101.1690,3.3209,-133.1645,INERTIAL,0.7208,306.463,-1.441,3.3304,0
111.600,-219.7414,-101.4331,3.3155,-132.5830,INERTIAL,0.7209,306.794,-1.441,3.3097,0
111.700,-219.9464,-101.7034,3.3867,-131.8834,INERTIAL,0.7211,307.133,-1.441,3.4637,0
111.800,-220.0519,-101.8200,3.3542,-131.0197,INERTIAL,0.7212,307.468,-1.441,3.3190,0
111.900,-220.2880,-102.0624,3.3815,-130.2271,INERTIAL,0.7214,307.807,-1.441,3.4111,0
112.000,-220.5206,-102.3013,3.3372,-129.8197,INERTIAL,0.7215,308.140,-1.441,3.2892,0
112.100,-220.7518,-102.5387,3.3161,-129.5282,INERTIAL,0.7217,308.472,-1.441,3.2933,0
112.200,-220.9814,-102.7746,3.2936,-129.2561,INERTIAL,0.7219,308.801,-1.441,3.2693,0
112.300,-221.2142,-103.0136,3.3331,-129.0456,INERTIAL,0.7220,309.134,-1.441,3.3758,0
112.400,-221.4462,-103.2518,3.3261,-128.7649,INERTIAL,0.7222,309.467,-1.441,3.3185,0
112.500,-221.6793,-103.4913,3.3407,-128.6701,INERTIAL,0.7223,309.801,-1.441,3.3565,0
112.600,-221.9133,-103.7315,3.3521,-128.9083,INERTIAL,0.7225,310.136,-1.441,3.3645,0
112.700,-222.1491,-103.9737,3.3782,-129.1463,INERTIAL,0.7226,310.474,-1.441,3.4063,0
112.800,-222.3825,-104.2134,3.3490,-129.4988,INERTIAL,0.7228,310.809,-1.441,3.3175,0
112.900,-222.6138,-104.4509,3.3174,-129.9545,INERTIAL,0.7229,311.141,-1.441,3.2833,0
113.000,-222.8461,-104.6895,3.3284,-130.2323,INERTIAL,0.7231,311.474,-1.441,3.3403,0
113.100,-223.0783,-104.9280,3.3291,-130.6246,INERTIAL,0.7233,311.806,-1.441,3.3299,0
113.200,-223.3112,-105.1671,3.3373,-130.4440,INERTIAL,0.7234,312.140,-1.441,3.3461,0
113.300,-223.5423,-105.4044,3.3140,-129.5260,INERTIAL,0.7236,312.471,-1.441,3.2889,0
113.400,-223.7753,-105.6437,3.3382,-128.2575,INERTIAL,0.7237,312.806,-1.441,3.3643,0
113.500,-224.0075,-105.8822,3.3287,-127.3836,INERTIAL,0.7239,313.138,-1.441,3.3184,0
113.600,-224.2390,-106.1200,3.3198,-127.6618,INERTIAL,0.7240,313.470,-1.441,3.3103,0
113.700,-224.4693,-106.3565,3.3027,-127.9556,INERTIAL,0.7242,313.800,-1.441,3.2842,0
113.800,-224.6991,-106.5924,3.2939,-127.6540,INERTIAL,0.7243,314.130,-1.441,3.2843,0
113.900,-224.9297,-106.8293,3.3054,-126.8077,INERTIAL,0.7245,314.460,-1.441,3.3179,0
114.000,-225.1611,-107.0669,3.3155,-125.8015,INERTIAL,0.7247,314.792,-1.441,3.3265,0
114.100,-225.3876,-107.2995,3.2514,-125.4988,INERTIAL,0.7248,315.117,-1.441,3.1820,0
114.200,-225.6182,-107.5364,3.3021,-125.9729,INERTIAL,0.7250,315.447,-1.441,3.3569,0
114.300,-225.8713,-107.7981,3.3353,-126.1201,INERTIAL,0.7251,315.781,-1.441,3.3713,0
114.400,-226.0954,-108.0381,3.2878,-126.1384,INERTIAL,0.7253,316.109,-1.441,3.2323,0
114.500,-226.3172,-108.2757,3.2534,-126.0964,INERTIAL,0.7254,316.434,-1.441,3.2133,0
114.600,-226.5414,-108.5158,3.2818,-126.2169,INERTIAL,0.7256,316.763,-1.441,3.3120,0
114.700,-226.7646,-108.7549,3.2717,-126.1813,INERTIAL,0.7258,317.090,-1.441,3.2595,0
114.800,-226.9852,-108.9912,3.2373,-126.1032,INERTIAL,0.7259,317.413,-1.441,3.1936,0
114.900,-227.2063,-109.2280,3.2395,-125.9820,INERTIAL,0.7261,317.737,-1.441,3.2419,0
115.000,-227.4272,-109.4645,3.2369,-125.8206,INERTIAL,0.7263,318.061,-1.441,3.2338,0
115.100,-227.6479,-109.7010,3.2345,-125.3911,INERTIAL,0.7264,318.384,-1.441,3.2320,0
115.200,-227.8653,-109.9338,3.1916,-125.1366,INERTIAL,0.7266,318.703,-1.441,3.1393,0
115.300,-228.0815,-110.1654,3.1711,-125.1874,INERTIAL,0.7268,319.020,-1.441,3.1430,0
115.400,-228.2971,-110.3963,3.1608,-125.3742,INERTIAL,0.7270,319.336,-1.441,3.1490,0
115.500,-228.5145,-110.6292,3.1819,-125.5879,INERTIAL,0.7271,319.654,-1.441,3.2054,0
115.600,-228.7285,-110.8584,3.1429,-125.6463,INERTIAL,0.7273,319.968,-1.441,3.0857,0
115.700,-228.9436,-111.0888,3.1505,-125.6165,INERTIAL,0.7275,320.283,-1.441,3.1588,0
115.800,-229.1568,-111.3172,3.1286,-125.7730,INERTIAL,0.7277,320.595,-1.441,3.0999,0
115.900,-229.3690,-111.5445,3.1131,-125.8772,INERTIAL,0.7279,320.906,-1.441,3.0946,0
116.000,-229.5782,-111.7685,3.0734,-126.0479,INERTIAL,0.7281,321.213,-1.441,3.0169,0
116.100,-229.7855,-111.9906,3.0456,-126.0676,INERTIAL,0.7283,321.517,-1.441,3.0091,0
116.200,-229.9922,-112.2119,3.0318,-125.5401,INERTIAL,0.7285,321.819,-1.441,3.0177,0
116.300,-230.1972,-112.4316,3.0102,-124.5506,INERTIAL,0.7287,322.120,-1.441,2.9854,0
116.400,-230.4005,-112.6493,2.9834,-123.7850,INERTIAL,0.7288,322.418,-1.441,2.9477,0
116.500,-230.6045,-112.8678,2.9882,-122.9690,INERTIAL,0.7290,322.717,-1.441,2.9933,0
116.600,-230.8075,-113.0852,2.9773,-122.2585,INERTIAL,0.7292,323.014,-1.441,2.9638,0
116.700,-231.0082,-113.3002,2.9461,-121.7972,INERTIAL,0.7294,323.308,-1.441,2.9090,0
116.800,-231.2105,-113.5168,2.9614,-121.4971,INERTIAL,0.7295,323.605,-1.441,2.9786,0
116.900,-231.4128,-113.7336,2.9647,-121.4142,INERTIAL,0.7297,323.901,-1.441,2.9683,0
117.000,-231.6103,-113.9451,2.9032,-121.0754,INERTIAL,0.7299,324.191,-1.441,2.8331,0
117.100,-231.8043,-114.1529,2.8491,-120.4269,INERTIAL,0.7301,324.475,-1.441,2.7728,0
117.200,-231.9947,-114.3569,2.8003,-119.6669,INERTIAL,0.7302,324.754,-1.441,2.7288,0
117.300,-232.1849,-114.5605,2.7890,-118.9543,INERTIAL,0.7304,325.033,-1.441,2.7739,0
117.400,-232.3732,-114.7623,2.7664,-118.1736,INERTIAL,0.7307,325.309,-1.441,2.7311,0
117.500,-232.5590,-114.9613,2.7337,-117.4489,INERTIAL,0.7309,325.581,-1.441,2.6866,0
117.600,-232.7486,-115.1643,2.7656,-116.9135,INERTIAL,0.7311,325.859,-1.441,2.8067,0
117.700,-232.9380,-115.3672,2.7733,-116.6359,INERTIAL,0.7313,326.136,-1.441,2.7829,0
117.800,-233.1240,-115.5664,2.7376,-116.3195,INERTIAL,0.7315,326.409,-1.441,2.6880,0
117.900,-233.3068,-115.7623,2.6943,-115.7366,INERTIAL,0.7318,326.677,-1.441,2.6133,0
118.000,-233.5869,-116.0763,2.6753,-115.3978,INERTIAL,0.7320,326.943,-1.441,2.6449,0
118.100,-233.7437,-116.2851,2.6321,-115.4167,INERTIAL,0.7323,327.205,-1.441,2.5542,0
118.200,-233.9023,-116.4964,2.6385,-115.4418,INERTIAL,0.7326,327.469,-1.441,2.6487,0
118.300,-234.0575,-116.7031,2.6041,-115.2918,INERTIAL,0.7329,327.727,-1.441,2.5444,0
118.400,-234.2133,-116.9106,2.5983,-114.9599,INERTIAL,0.7332,327.987,-1.441,2.5886,0
118.500,-234.3673,-117.1158,2.5784,-114.3408,INERTIAL,0.7335,328.243,-1.441,2.5435,0
118.600,-234.5174,-117.3156,2.5305,-113.7708,INERTIAL,0.7338,328.493,-1.441,2.4374,0
118.700,-234.6632,-117.5099,2.4710,-113.4720,INERTIAL,0.7342,328.736,-1.441,2.3324,0
118.800,-234.8101,-117.7055,2.4570,-113.3050,INERTIAL,0.7345,328.981,-1.441,2.4293,0
118.900,-234.9541,-117.8973,2.4253,-113.3388,INERTIAL,0.7349,329.221,-1.441,2.3540,0
119.000,-235.0976,-118.0885,2.4069,-113.4975,INERTIAL,0.7353,329.460,-1.441,2.3681,0
119.100,-235.2376,-118.2749,2.3681,-113.7102,INERTIAL,0.7358,329.693,-1.441,2.2824,0
119.200,-235.3757,-118.4589,2.3346,-113.7909,INERTIAL,0.7362,329.923,-1.441,2.2529,0
119.300,-235.5098,-118.6375,2.2860,-113.5124,INERTIAL,0.7367,330.146,-1.441,2.1823,0
119.400,-235.6477,-118.8212,2.2909,-112.9364,INERTIAL,0.7371,330.376,-1.441,2.3009,0
119.500,-235.7881,-119.0082,2.3136,-112.5852,INERTIAL,0.7376,330.610,-1.441,2.3604,0
119.600,-235.9305,-119.1978,2.3406,-112.2105,INERTIAL,0.7380,330.847,-1.441,2.3999,0
119.700,-236.0691,-119.3824,2.3256,-111.8614,INERTIAL,0.7385,331.078,-1.441,2.2887,0
119.800,-236.2012,-119.5584,2.2678,-111.4783,INERTIAL,0.7390,331.298,-1.441,2.1386,0
119.900,-236.3341,-119.7354,2.2425,-110.9052,INERTIAL,0.7395,331.519,-1.441,2.1831,0
120.000,-236.4583,-119.9009,2.1640,-110.1818,INERTIAL,0.7400,331.726,-1.441,1.9603,0
120.100,-236.5776,-120.0597,2.0853,-109.8948,INERTIAL,0.7405,331.925,-1.441,1.8695,0
120.200,-236.6956,-120.2168,2.0332,-109.3985,INERTIAL,0.7411,332.121,-1.441,1.9134,0
120.300,-236.8121,-120.3721,1.9939,-108.9567,INERTIAL,0.7416,332.315,-1.441,1.9011,0
120.400,-236.9235,-120.5204,1.9348,-108.7145,INERTIAL,0.7422,332.501,-1.441,1.7706,0
120.500,-237.0279,-120.6594,1.8531,-108.4282,INERTIAL,0.7428,332.675,-1.441,1.6183,0
120.600,-237.1238,-120.7871,1.7487,-108.2618,INERTIAL,0.7434,332.834,-1.441,1.5014,0
120.700,-237.2119,-120.9045,1.6351,-108.0078,INERTIAL,0.7440,332.981,-1.441,1.3611,0
120.800,-237.2873,-121.0049,1.4821,-108.0280,INERTIAL,0.7445,333.107,-1.441,1.1529,0
120.900,-237.3536,-121.0933,1.3282,-108.0605,INERTIAL,0.7451,333.217,-1.441,0.9728,0
121.000,-237.4122,-121.1713,1.1829,-108.0522,INERTIAL,0.7455,333.315,-1.441,0.9150,0
121.100,-237.4688,-121.2468,1.0811,-107.9481,INERTIAL,0.7460,333.409,-1.441,0.8714,0
121.200,-237.5187,-121.3132,0.9711,-107.9020,INERTIAL,0.7464,333.492,-1.441,0.7870,0
121.300,-237.5647,-121.3745,0.8775,-107.9731,INERTIAL,0.7468,333.569,-1.441,0.7156,0
121.400,-237.5989,-121.4200,0.7283,-107.9005,INERTIAL,0.7471,333.626,-1.441,0.5448,0
121.500,-237.6339,-121.4666,0.6516,-107.9024,INERTIAL,0.7474,333.684,-1.441,0.5621,0
121.600,-237.7463,-121.6310,0.5227,-107.8380,INERTIAL,0.7476,333.727,-1.441,0.3833,0
121.700,-237.7663,-121.6647,0.4348,-107.8399,INERTIAL,0.7478,333.767,-1.441,0.3434,0
121.800,-237.7815,-121.6902,0.3309,-107.7176,INERTIAL,0.7480,333.796,-1.441,0.2219,0
121.900,-237.7937,-121.7108,0.2561,-107.8579,INERTIAL,0.7481,333.820,-1.441,0.1758,0
122.000,-237.8032,-121.7267,0.1944,-107.8260,INERTIAL,0.7483,333.839,-1.441,0.1279,0
122.100,-237.8088,-121.7362,0.1191,-107.8369,INERTIAL,0.7484,333.850,-1.441,0.0378,0
122.200,-237.8138,-121.7447,0.1004,-107.8315,INERTIAL,0.7486,333.860,-1.441,0.0801,0
122.300,-237.8178,-121.7514,0.0796,-107.8483,INERTIAL,0.7487,333.867,-1.441,0.0571,0
122.400,-237.8179,-121.7516,0.0085,-107.8315,INERTIAL,0.7488,333.868,-1.441,0.0371,1
122.500,-237.8182,-121.7521,0.0014,-107.8374,INERTIAL,0.7489,333.868,-1.441,0.0000,1
122.600,-237.8183,-121.7522,0.0002,-107.8339,INERTIAL,0.7489,333.868,-1.441,0.0000,1
122.700,-237.8183,-121.7522,0.0000,-107.8724,INERTIAL,0.7489,333.868,-1.441,0.0000,1
122.800,-237.8183,-121.7522,0.0000,-107.8945,INERTIAL,0.7489,333.868,-1.441,0.0000,1
122.900,-237.8183,-121.7522,0.0000,-107.8620,INERTIAL,0.7489,333.868,-1.441,0.0000,1
123.000,-237.8183,-121.7522,0.0000,-107.8268,INERTIAL,0.7490,333.868,-1.441,0.0000,1
123.100,-237.8183,-121.7522,0.0000,-107.8391,INERTIAL,0.7490,333.868,-1.441,0.0000,1
123.200,-237.8183,-121.7522,0.0000,-107.8386,INERTIAL,0.7490,333.868,-1.441,0.0000,1
123.300,-237.8183,-121.7522,0.0000,-107.8719,INERTIAL,0.7490,333.868,-1.441,0.0000,1
123.400,-237.8183,-121.7522,0.0000,-107.8978,INERTIAL,0.7490,333.868,-1.441,0.0000,1
123.500,-237.8183,-121.7522,0.0000,-107.8977,INERTIAL,0.7490,333.868,-1.441,0.0000,1
123.600,-237.8183,-121.7522,0.0000,-107.9117,INERTIAL,0.7491,333.868,-1.441,0.0000,1
123.700,-237.8183,-121.7522,0.0003,-107.9600,INERTIAL,0.7491,333.868,-1.441,0.0009,0
123.800,-237.8183,-121.7522,0.0002,-108.0482,INERTIAL,0.7491,333.868,-1.441,0.0000,0
123.900,-237.8183,-121.7522,0.0001,-108.1582,INERTIAL,0.7492,333.868,-1.441,0.0000,0
124.000,-237.8183,-121.7522,0.0000,-108.0812,INERTIAL,0.7494,333.868,-1.441,0.0000,0
124.100,-237.8183,-121.7522,0.0000,-108.0588,INERTIAL,0.7495,333.868,-1.441,0.0000,0
124.200,-237.8184,-121.7523,0.0009,-108.0377,INERTIAL,0.7496,333.869,-1.441,0.0019,0
124.300,-237.8185,-121.7525,0.0023,-108.1027,INERTIAL,0.7498,333.869,-1.441,0.0038,0
124.400,-237.8185,-121.7525,0.0002,-108.0833,INERTIAL,0.7499,333.869,-1.441,0.0000,1
124.500,-237.8185,-121.7525,0.0000,-108.1481,INERTIAL,0.7499,333.869,-1.441,0.0000,1
124.600,-237.8185,-121.7525,0.0000,-108.0859,INERTIAL,0.7499,333.869,-1.441,0.0000,1
124.700,-237.8185,-121.7525,0.0000,-108.2485,INERTIAL,0.7499,333.869,-1.441,0.0000,1
124.800,-237.8185,-121.7525,0.0000,-108.2371,INERTIAL,0.7500,333.869,-1.441,0.0128,1
124.900,-237.8185,-121.7525,0.0000,-108.1814,INERTIAL,0.7500,333.869,-1.441,0.0080,1
125.000,-237.8185,-121.7525,0.0000,-108.1695,INERTIAL,0.7500,333.869,-1.441,0.0073,1
125.100,-237.8185,-121.7525,0.0000,-108.1866,INERTIAL,0.7500,333.869,-1.441,0.0144,1
125.200,-237.8185,-121.7525,0.0000,-108.1871,INERTIAL,0.7500,333.869,-1.441,0.0025,1
125.300,-237.8185,-121.7525,0.0000,-108.1833,INERTIAL,0.7500,333.869,-1.441,0.0112,1
125.400,-237.8185,-121.7525,0.0000,-108.1893,INERTIAL,0.7501,333.869,-1.441,0.0058,1
125.500,-237.8185,-121.7525,0.0000,-108.2548,INERTIAL,0.7501,333.869,-1.441,0.0017,1
125.600,-237.8185,-121.7525,0.0000,-108.1849,INERTIAL,0.7501,333.869,-1.441,0.0087,1
125.700,-237.8185,-121.7525,0.0000,-108.2970,INERTIAL,0.7501,333.869,-1.441,0.0017,1
125.800,-237.8185,-121.7525,0.0000,-108.2246,INERTIAL,0.7501,333.869,-1.441,0.0000,1
125.900,-237.8185,-121.7525,0.0000,-108.2463,INERTIAL,0.7501,333.869,-1.441,0.0156,1
126.000,-237.8185,-121.7525,0.0000,-108.3375,INERTIAL,0.7502,333.869,-1.441,0.0000,1
126.100,-237.8185,-121.7525,0.0000,-108.2144,INERTIAL,0.7502,333.869,-1.441,0.0060,1
126.200,-237.8185,-121.7525,0.0000,-108.1628,INERTIAL,0.7502,333.869,-1.441,0.0079,1
126.300,-237.8185,-121.7525,0.0000,-108.2112,INERTIAL,0.7502,333.869,-1.441,0.0024,1
126.400,-237.8185,-121.7525,0.0000,-108.1873,INERTIAL,0.7502,333.869,-1.441,0.0086,1
126.500,-237.8185,-121.7525,0.0000,-108.1694,INERTIAL,0.7502,333.869,-1.441,0.0054,1
126.600,-237.8185,-121.7525,0.0000,-108.1741,INERTIAL,0.7503,333.869,-1.441,0.0072,1
126.700,-237.8185,-121.7525,0.0000,-108.1831,INERTIAL,0.7503,333.869,-1.441,0.0198,1
126.800,-237.8185,-121.7525,0.0000,-108.1751,INERTIAL,0.7503,333.869,-1.441,0.0020,1
126.900,-237.8185,-121.7525,0.0000,-108.1727,INERTIAL,0.7503,333.869,-1.441,0.0108,1
127.000,-237.8185,-121.7525,0.0000,-108.4176,INERTIAL,0.7503,333.869,-1.441,0.0119,1
127.100,-237.8185,-121.7526,0.0025,-108.2015,INERTIAL,0.7503,333.869,-1.441,0.0072,0
127.200,-237.8188,-121.7531,0.0083,-108.1724,INERTIAL,0.7504,333.869,-1.441,0.0156,0
127.300,-237.8191,-121.7536,0.0056,-108.1761,INERTIAL,0.7505,333.870,-1.441,0.0026,0
127.400,-237.8194,-121.7540,0.0051,-108.1796,INERTIAL,0.7506,333.871,-1.441,0.0045,0
