t_s,x_m,y_m,v,heading_deg,mode,sigma_pos,s_m,d_m,v_model,stop
197.100,425.0825,-89.3466,3.6760,82.3715,INERTIAL,0.7585,562.827,-0.233,3.7318,0
197.200,425.1248,-88.9812,3.6774,82.4430,INERTIAL,0.7586,563.195,-0.233,3.6789,0
197.300,425.1672,-88.6152,3.6847,82.2207,INERTIAL,0.7588,563.563,-0.233,3.6926,0
197.400,425.2096,-88.2483,3.6923,81.3621,INERTIAL,0.7589,563.933,-0.233,3.7006,0
197.500,425.2523,-87.8798,3.7088,80.3421,INERTIAL,0.7591,564.304,-0.233,3.7265,0
197.600,425.2950,-87.5106,3.7156,79.5360,INERTIAL,0.7592,564.675,-0.233,3.7231,0
197.700,425.3381,-87.1379,3.7495,78.9141,INERTIAL,0.7594,565.050,-0.233,3.7861,0
197.800,425.3805,-86.7712,3.6957,78.7266,INERTIAL,0.7595,565.420,-0.233,3.6375,0
197.900,425.4234,-86.4005,3.7292,78.7101,INERTIAL,0.7597,565.793,-0.233,3.7654,0
198.000,425.4663,-86.0300,3.7297,79.0058,INERTIAL,0.7598,566.166,-0.233,3.7303,0
198.100,425.5093,-85.6582,3.7411,78.3220,INERTIAL,0.7600,566.540,-0.233,3.7533,0
198.200,425.5518,-85.2911,3.6993,78.1267,INERTIAL,0.7601,566.909,-0.233,3.6541,0
198.300,425.5943,-84.9238,3.6979,77.8976,INERTIAL,0.7603,567.279,-0.233,3.6964,0
198.400,425.6362,-84.5621,3.6449,77.6682,INERTIAL,0.7604,567.643,-0.233,3.5876,0
198.500,425.6781,-84.2000,3.6456,78.5176,INERTIAL,0.7606,568.008,-0.233,3.6464,0
198.600,425.7198,-83.8391,3.6341,79.2622,INERTIAL,0.7607,568.371,-0.233,3.6217,0
198.700,425.7698,-83.4842,3.6465,79.3910,INERTIAL,0.7609,568.736,-0.233,3.6598,0
198.800,425.8212,-83.1258,3.6226,79.8856,INERTIAL,0.7610,569.098,-0.233,3.5968,0
198.900,425.8729,-82.7649,3.6438,80.9584,INERTIAL,0.7611,569.463,-0.233,3.6668,0
199.000,425.9243,-82.4068,3.6200,82.2687,INERTIAL,0.7613,569.824,-0.233,3.5942,0
199.100,425.9761,-82.0461,3.6423,83.1908,INERTIAL,0.7614,570.189,-0.233,3.6665,0
199.200,426.0283,-81.6819,3.6762,83.1086,INERTIAL,0.7616,570.557,-0.233,3.7133,0
199.300,426.0804,-81.3189,3.6676,82.5209,INERTIAL,0.7617,570.923,-0.233,3.6583,0
199.400,426.1321,-80.9588,3.6406,82.0957,INERTIAL,0.7619,571.287,-0.233,3.6114,0
199.500,426.1838,-80.5978,3.6466,82.3091,INERTIAL,0.7620,571.652,-0.233,3.6532,0
199.600,426.2348,-80.2424,3.5940,83.0560,INERTIAL,0.7622,572.011,-0.233,3.5350,0
199.700,426.2864,-79.8832,3.6263,83.1677,INERTIAL,0.7623,572.374,-0.233,3.6609,0
199.800,426.3384,-79.5203,3.6627,82.3458,INERTIAL,0.7625,572.740,-0.233,3.7020,0
199.900,426.3898,-79.1624,3.6195,81.1634,INERTIAL,0.7626,573.102,-0.233,3.5729,0
200.000,426.4413,-78.8028,3.6313,80.2026,INERTIAL,0.7628,573.465,-0.233,3.6441,0
200.100,426.4923,-78.4478,3.5898,79.2097,INERTIAL,0.7629,573.824,-0.233,3.5449,0
200.200,426.5443,-78.0854,3.6563,78.1331,INERTIAL,0.7631,574.190,-0.233,3.7282,0
200.300,426.5958,-77.7260,3.6327,77.8926,INERTIAL,0.7632,574.553,-0.233,3.6072,0
200.400,426.6481,-77.3616,3.6776,77.5159,INERTIAL,0.7634,574.921,-0.233,3.7262,0
200.500,426.7004,-76.9969,3.6832,76.1507,INERTIAL,0.7635,575.290,-0.233,3.6892,0
200.600,426.7527,-76.6323,3.6837,75.1374,INERTIAL,0.7637,575.658,-0.233,3.6843,0
200.700,426.8047,-76.2699,3.6625,74.7810,INERTIAL,0.7638,576.024,-0.233,3.6396,0
200.800,426.8576,-75.9015,3.7172,74.9786,INERTIAL,0.7640,576.396,-0.233,3.7763,0
