run,dir,n_win,n_moving,mae_raw,mae,bias,rmse,nll,cov68,sig_mean,mae_slow,false_stops,stop_latency_s,c10_drift_pct,c10_end_m,c10_after_stop_m,c10_rmse_m,c30_drift_pct,c30_end_m,c30_after_stop_m,c30_rmse_m,c60_drift_pct,c60_end_m,c60_after_stop_m,c60_rmse_m,turn_drift_pct,turn_end_m,turn_after_stop_m,turn_rmse_m,fold,cfg,model,rate,win,split,aug,seed,params,epochs,val_nll
12,BA,3089,2777,0.1009928435087204,0.09558764845132828,-0.044524334371089935,0.12919345498085022,-1.473427414894104,0.8678429960388909,0.18762627243995667,0.3014054596424103,0,2.0,5.927721077728237,50.74959354606392,50.72914587433106,31.17222720813078,7.298290113450662,57.815819351444894,57.835208543078096,27.722713352744254,3.120930444161276,21.86299811408876,21.87988285884142,11.828833445118658,3.850732832441713,18.219544249523583,18.19514765265934,10.997563595979146,-1,deploy_r2only_r2,cnn_r100_w256_r2deploy,100,256,transfer,1,0,0,0,
2,AB,3112,2491,0.11323930323123932,0.11772598326206207,-0.001421193010173738,0.15883305668830872,-1.3389939069747925,0.8687274187073465,0.21235622465610504,0.4358438551425934,0,1.0,1.8350230968047303,15.090598686362233,15.370917160374505,12.201242527346192,15.024671167835578,113.05856602645441,112.6187392995495,50.63927553848948,5.18972619324529,33.16405716251035,32.7369990713859,14.449974791282116,2.069642162156419,8.256488040139017,7.969882087390132,3.2543069079151308,-1,deploy_r2only_s1_r2,cnn_r100_w256_r2deploy_s1,100,256,transfer,1,0,0,0,
3,BA,2706,2125,0.1377512812614441,0.14285144209861755,-0.05127899348735809,0.25697803497314453,-1.1919012069702148,0.8870588235294118,0.25445857644081116,1.1452661752700806,0,0.700000000000017,5.0720515429398105,41.32313973030815,41.343785044700134,24.345874246360193,10.583423230099866,76.59487723267924,76.62129861410243,42.86854251802972,4.2454201061077,24.430507301997345,24.45355745323925,15.164751409742106,6.635593166188345,31.286714339662794,31.310139626570322,19.85384371049825,-1,deploy_r2only_s1_r2,cnn_r100_w256_r2deploy_s1,100,256,transfer,1,0,0,0,
4,AB,2892,2430,0.1104544922709465,0.11643368750810623,-0.0393306203186512,0.16784782707691193,-1.3406784534454346,0.9020576131687242,0.22554203867912292,0.48777008056640625,0,1.8000000000000114,4.283481405842815,36.56439646672336,36.27737185921334,13.830269506593167,1.1286127559161094,8.907613736396609,8.582167630996045,6.428197213709734,0.5730474037823169,3.8779445662968888,3.9308742415287696,5.86802263386859,1.0831942952431448,4.531342624563509,4.632790681938359,7.299355549967116,-1,deploy_r2only_s1_r2,cnn_r100_w256_r2deploy_s1,100,256,transfer,1,0,0,0,
5,BA,2998,2515,0.11904660612344742,0.13135811686515808,-0.0021176014561206102,0.17962563037872314,-1.2864627838134766,0.8644135188866799,0.22598539292812347,0.502606213092804,0,1.1999999999999886,4.6924931112156205,39.6086330471105,39.60365618086403,17.820187983034298,0.2977480183577209,2.292894800766447,2.498615941603181,2.2737256630481633,2.6875586152113793,17.607160215341516,17.656742896457644,8.932853845012602,1.2745909841950152,5.983213938708452,6.080313593224888,2.564157102754267,-1,deploy_r2only_s1_r2,cnn_r100_w256_r2deploy_s1,100,256,transfer,1,0,0,0,
6,AB,2324,2029,0.22831158339977264,0.21029677987098694,-0.09924755245447159,0.29760101437568665,-0.8184688687324524,0.7629374075899458,0.3246498703956604,0.4162036180496216,0,2.0,3.2547687651057835,27.680612718352272,27.923379233388985,23.13164727366589,1.9167806502550429,14.757770262007021,14.316161426734526,17.208611868059197,1.2476197580659891,7.44772794824837,7.657784524917347,10.965134961566871,2.9869857691882347,12.567937230215232,12.927949622994232,10.981420300402958,-1,deploy_r2only_s1_r2,cnn_r100_w256_r2deploy_s1,100,256,transfer,1,0,0,0,
8,BA,2862,2319,0.19057847559452057,0.19817686080932617,-0.08158601075410843,0.2388334572315216,-0.9997944831848145,0.6916774471755067,0.24108512699604034,0.5296010971069336,0,2.1999999999999886,5.737307054714696,48.52272883807606,48.55980825084483,30.081227573120206,0.9065365983309726,6.831329630538934,6.809308750243372,11.650521742875942,1.9004182794706772,11.81273880984856,11.810978344524768,6.706483693539034,1.8193798518825257,8.526871348321228,8.56426055517214,3.7207186391136795,-1,deploy_r2only_s1_r2,cnn_r100_w256_r2deploy_s1,100,256,transfer,1,0,0,0,
9,AB,2725,2244,0.11419214308261871,0.12053263187408447,0.008486691862344742,0.19483743607997894,-1.272022008895874,0.9260249554367201,0.24700340628623962,0.9138125777244568,0,1.099999999999966,7.048610283369635,59.284377670407665,59.22586576040511,29.0826744587887,2.7533138960967087,20.857651376530043,20.931696512149923,8.456534032884266,1.9073828376614748,11.75346477728773,11.717349299644976,7.303895637898694,1.7845634091727967,7.523504805702208,7.616528576351628,2.18080759860676,-1,deploy_r2only_s1_r2,cnn_r100_w256_r2deploy_s1,100,256,transfer,1,0,0,0,
10,BA,2555,2148,0.1241045594215393,0.1365998387336731,-0.021773571148514748,0.19503682851791382,-1.1924489736557007,0.9050279329608939,0.26611053943634033,0.5968678593635559,0,1.6000000000000227,1.7872911608290332,15.197028972026201,15.212782099453186,10.941790254563466,1.171920016141276,8.93301498369868,8.897218310494116,7.193830046431677,7.8952374444977735,50.10900155799945,50.154469216162376,24.636606382687614,4.450534180238364,20.92422980393803,20.956914897493057,11.046051693866014,-1,deploy_r2only_s1_r2,cnn_r100_w256_r2deploy_s1,100,256,transfer,1,0,0,0,
11,AB,2268,1986,0.17584306001663208,0.20641061663627625,0.006833267398178577,0.2706439793109894,-0.9266121983528137,0.8564954682779456,0.32222241163253784,0.5359291434288025,0,2.3000000000000114,1.132688590209912,9.538187144187845,9.656754537216678,6.568675704280332,5.614067023110721,41.241000499455474,41.399696314959215,20.513395203887846,4.0040579587771745,23.933118183716292,24.085670311349595,13.797315192770128,1.532214471435747,6.38841155985282,6.389356353764531,4.42929464753941,-1,deploy_r2only_s1_r2,cnn_r100_w256_r2deploy_s1,100,256,transfer,1,0,0,0,
12,BA,3089,2777,0.10378352552652359,0.09338264912366867,0.023174148052930832,0.12724660336971283,-1.3296087980270386,0.9193374144760533,0.22851820290088654,0.3946817219257355,0,2.0,6.1655252324981165,52.785530129429915,52.77045362776913,31.42230532624043,7.599938538443006,60.20542713298039,60.22772406937618,28.767595953808687,3.1174557299418146,21.838656760833288,21.86223668395176,11.78539434410387,3.681805360558226,17.420272608808443,17.398017609729628,9.720270594909143,-1,deploy_r2only_s1_r2,cnn_r100_w256_r2deploy_s1,100,256,transfer,1,0,0,0,
2,AB,3112,2491,0.09059575945138931,0.09758458286523819,-0.01425257883965969,0.1370219886302948,-1.6178945302963257,0.8285828984343637,0.15361078083515167,0.33436569571495056,0,1.0,1.2244291862712937,10.069284415037195,10.30561634811225,9.958942693430682,15.496230324804696,116.60698325888642,116.1654537087359,53.232519993966655,5.658853202529732,36.161933037472025,35.72339464640644,16.841862106989367,2.0177976202785333,8.049662991931045,7.6158908546032835,4.510589114223917,-1,deploy_r2only_s2_r2,cnn_r100_w256_r2deploy_s2,100,256,transfer,1,0,0,0,
3,BA,2706,2125,0.11964836716651917,0.14301146566867828,0.035676196217536926,0.2636570632457733,-1.4805022478103638,0.8207058823529412,0.18263626098632812,1.087494969367981,0,0.700000000000017,3.0248313471141057,24.64397835061506,24.66238153790232,12.464074505991272,8.743635395982652,63.27987317164868,63.29779747301875,33.448305048542025,3.1627293818980955,18.200103011605897,18.2181910116852,10.50023005711379,6.430196898316656,30.318274262281474,30.336174666783663,19.097044403069933,-1,deploy_r2only_s2_r2,cnn_r100_w256_r2deploy_s2,100,256,transfer,1,0,0,0,
4,AB,2892,2430,0.14543166756629944,0.15576143562793732,-0.08493465185165405,0.20349936187267303,-1.2203243970870972,0.6255144032921811,0.16630075871944427,0.5028492212295532,0,1.8000000000000114,3.779401062573802,32.261496144282575,31.94780684536745,13.720284423366598,1.39785199153811,11.032593363847958,10.78017827752907,10.33579289288328,1.4136506516729532,9.56650152694811,9.576279472393031,9.938953543058487,1.2782230317908068,5.347209206223094,5.293879921059448,8.351105415906707,-1,deploy_r2only_s2_r2,cnn_r100_w256_r2deploy_s2,100,256,transfer,1,0,0,0,
5,BA,2998,2515,0.09954264014959335,0.12209365516901016,0.00773138552904129,0.1759311407804489,-1.5575449466705322,0.8139165009940358,0.16087014973163605,0.4630466103553772,0,1.1999999999999886,3.692844406476352,31.170747730368987,31.144834250347863,13.326190511490138,0.9941856741283357,7.656014558144362,7.627816282182606,5.289352212289276,3.529713037421442,23.124415821967496,23.119969986000072,12.860099694646124,0.8455659267736296,3.9692747727727866,3.9038706230496416,2.2414049792632187,-1,deploy_r2only_s2_r2,cnn_r100_w256_r2deploy_s2,100,256,transfer,1,0,0,0,
6,AB,2324,2029,0.14727599918842316,0.16864947974681854,0.08209254592657089,0.21694345772266388,-1.2344491481781006,0.7535731887629374,0.2141946703195572,0.3668491542339325,0,2.0,1.599545199811674,13.603544336596618,14.036406423714489,5.900428369593776,3.629697294665198,27.94594091304604,27.683962195101213,15.395885798392584,1.779557497706786,10.62315663526447,10.954471520219291,4.671401975963833,4.718055939097836,19.851527751784555,20.2965013129429,12.22496325189061,-1,deploy_r2only_s2_r2,cnn_r100_w256_r2deploy_s2,100,256,transfer,1,0,0,0,
8,BA,2862,2319,0.08049827814102173,0.08797737956047058,0.013234632089734077,0.12494073063135147,-1.656511664390564,0.8878827080638206,0.16132572293281555,0.4963996112346649,0,2.1999999999999886,2.6857284064347686,22.714292603715787,22.738620766792607,10.69407142318735,3.5723952900554927,26.920269784898355,26.89599112781597,15.301938243444733,3.259867568624882,20.262888732888538,20.23796482308054,12.338052475989796,0.45451838588125865,2.130187271144057,2.106286629297143,1.6981710514735495,-1,deploy_r2only_s2_r2,cnn_r100_w256_r2deploy_s2,100,256,transfer,1,0,0,0,
9,AB,2725,2244,0.10845661908388138,0.14168448746204376,0.05192815512418747,0.2213730663061142,-1.518524169921875,0.8204099821746881,0.1739368438720703,0.9441491961479187,0,1.099999999999966,6.866285554468173,57.750882746968415,57.70196597032427,27.57624084950313,3.4481979942931065,26.121726165758453,26.20747984051201,11.334818146614067,2.3670847519421625,14.58618936244453,14.571160091879914,7.823166044780245,2.4144324903766186,10.178957133729481,10.263836701946822,3.8314111741934265,-1,deploy_r2only_s2_r2,cnn_r100_w256_r2deploy_s2,100,256,transfer,1,0,0,0,
10,BA,2555,2148,0.16544784605503082,0.17302252352237701,0.05000334233045578,0.24101294577121735,-1.1250988245010376,0.654562383612663,0.18966473639011383,0.46437034010887146,0,1.6000000000000227,2.7461408519840487,23.349962783628612,23.256620501903644,12.46367039761754,2.180236886853354,16.6189573605898,16.486046932506227,8.949889865956067,7.487159305306205,47.51903662581284,47.53172666840273,22.73060040657169,4.830040123179967,22.708480691692134,22.675532424654538,11.767704128879537,-1,deploy_r2only_s2_r2,cnn_r100_w256_r2deploy_s2,100,256,transfer,1,0,0,0,
11,AB,2268,1986,0.1850006878376007,0.2636846899986267,0.1323442906141281,0.33000096678733826,-1.0256657600402832,0.6404833836858006,0.21611642837524414,0.40299901366233826,0,2.3000000000000114,2.5509206843632106,21.48088988247594,21.431157769751458,9.905820049967248,5.487707594997209,40.312762696720306,40.44362590310149,18.407910153769816,4.553368047146073,27.216463080266053,27.328544081011955,13.261307931055246,3.535048020604024,14.739021240479518,14.75316495513079,7.220155969642701,-1,deploy_r2only_s2_r2,cnn_r100_w256_r2deploy_s2,100,256,transfer,1,0,0,0,
12,BA,3089,2777,0.08114343881607056,0.07787778973579407,-0.0037490043323487043,0.10602117329835892,-1.652726411819458,0.89413035649982,0.1625479906797409,0.32409703731536865,0,2.0,5.978874101963407,51.187535067695315,51.1693494416978,31.098624909635138,7.481800519514607,59.269557736898996,59.29070765976721,28.29283416771028,3.135207865272182,21.96301547634871,21.98459044422403,11.769876982746021,3.4852045012044552,16.490065759267264,16.465721106251937,9.392949758286706,-1,deploy_r2only_s2_r2,cnn_r100_w256_r2deploy_s2,100,256,transfer,1,0,0,0,
1,AB,1351,1031,0.11429476737976074,0.12946052849292755,0.06758356094360352,0.1855822205543518,-1.486515760421753,0.7846750727449079,0.16894051432609558,0.4404860734939575,0,1.2999999999999972,6.9202055698763845,20.316830160258686,20.210268238622987,9.983981960430665,2.321193893524088,5.312675227588155,5.358876085309723,3.741531184808977,7.555366855738117,10.560318040151524,10.451410584953814,6.136103331521013,2.2443453241779805,5.03775139751679,5.084048353533764,3.596317976351033,-1,deploy_joint_r1_check,cnn_r100_w256_joint_deploy,100,256,transfer,1,0,0,0,
2,BA,1180,931,0.08935243636369705,0.11413881182670593,-0.004744464997202158,0.17230971157550812,-1.68350350856781,0.7798066595059077,0.137581467628479,0.8096628189086914,0,1.6000000000000085,2.0048537036226968,5.634065288086046,5.628965632468656,3.230845557318849,1.877632557645944,3.9393055070726772,4.161058526110944,1.2882569312434284,3.200435628889989,3.3092065564047632,3.532324782946849,1.3494367130905318,3.191583479286733,3.1965852174561706,3.4197916218291335,1.2897800719698136,-1,deploy_joint_r1_check,cnn_r100_w256_joint_deploy,100,256,transfer,1,0,0,0,
3,AB,1242,934,0.08856965601444244,0.10895150899887085,0.0002955992240458727,0.14846187829971313,-1.664047360420227,0.8147751605995718,0.14770400524139404,0.4472864866256714,0,1.5,0.15477669283849949,0.44186359454219404,0.34226076787425197,1.6775145202334307,0.8016668957685967,1.7538176363326188,1.5905418754621587,1.3779485826882656,1.7642788361237252,1.8625939379099519,1.7469825662270826,1.3053590036978984,0.8355763791357711,1.8388209674088418,1.6751126984170466,1.3659164288713228,-1,deploy_joint_r1_check,cnn_r100_w256_joint_deploy,100,256,transfer,1,0,0,0,
4,BA,1091,826,0.08435825258493423,0.11998826265335083,0.008424011059105396,0.18620823323726654,-1.7301024198532104,0.7978208232445521,0.13423508405685425,0.861441969871521,0,1.7000000000000028,2.5077134557469978,6.896653506219438,6.844638482208269,4.425642299613949,1.930604393994748,3.730272486777852,3.65598792775357,1.8014554442164004,4.765789031040769,3.836169276488679,3.7741606891501167,1.5368785055528036,4.220433995983686,4.118798236889542,4.056790353037705,1.592016633518852,-1,deploy_joint_r1_check,cnn_r100_w256_joint_deploy,100,256,transfer,1,0,0,0,
5,AB,1167,910,0.08740390092134476,0.12168629467487335,0.01599600538611412,0.1956554502248764,-1.6991130113601685,0.8241758241758241,0.14240695536136627,0.7494584321975708,0,0.7000000000000028,1.7746318289923144,5.00540403439017,4.727711966582327,1.7375743344751557,2.2112028520123173,4.694742337562235,4.474699355037102,2.7346352486107572,3.698803702686238,3.854757443797268,3.6608192877688754,1.190761815575545,2.1481300868637394,4.789903345754983,4.554557084909556,2.5316591776174944,-1,deploy_joint_r1_check,cnn_r100_w256_joint_deploy,100,256,transfer,1,0,0,0,
6,BA,1102,847,0.10202857106924057,0.12414038926362991,-0.012796252965927124,0.20865006744861603,-1.5877106189727783,0.7520661157024794,0.13670092821121216,1.1021186113357544,0,1.0999999999999943,1.0605743391285778,3.0129288537346177,3.1280828606309585,2.9013551386741425,3.1079619704949604,6.329514286010941,6.413542373582011,4.541935728027397,4.354681677069432,3.947072919510832,4.045017998061207,1.5310751140984846,3.267543220470466,3.349243480138709,3.48936003016437,1.516802624990721,-1,deploy_joint_r1_check,cnn_r100_w256_joint_deploy,100,256,transfer,1,0,0,0,
7,AB,1160,907,0.09401187300682068,0.13189321756362915,-0.021852249279618263,0.19637462496757507,-1.636722207069397,0.794928335170893,0.14774097502231598,0.4477944076061249,0,0.8999999999999915,1.058048869198966,3.010394582135481,2.8180383654171393,2.151158340571287,1.4166581920160985,3.0003582307071346,2.9177208977044304,2.4737591577852127,1.5639778596626974,1.6144157109831063,1.8440796678253228,0.9972415502838841,1.2960229077742291,2.9036261567437758,2.949914092914909,1.6824188994879252,-1,deploy_joint_r1_check,cnn_r100_w256_joint_deploy,100,256,transfer,1,0,0,0,
9,BA,1151,898,0.10158298909664154,0.13542130589485168,0.008411876857280731,0.20282185077667236,-1.5797979831695557,0.7717149220489977,0.14025072753429413,0.8739911317825317,0,0.7000000000000028,0.9753219617621744,2.788898535891149,2.5051237561037674,1.4955120240670183,2.570771319414189,5.653358151840041,5.067413080362825,1.778075505727606,4.571112306979102,4.896571216832275,4.611588357239692,1.9143019265669434,4.867016501981664,4.946535795354099,4.678489627174944,2.0340171789854247,-1,deploy_joint_r1_check,cnn_r100_w256_joint_deploy,100,256,transfer,1,0,0,0,
10,AB,911,664,0.14218880236148834,0.20675401389598846,0.08246947079896927,0.27946901321411133,-1.1815202236175537,0.7936746987951807,0.22472353279590607,1.1141904592514038,0,1.0,3.4283489841983585,9.34502172830647,9.663906109556045,2.602318139706818,4.455338398172481,7.967913981566617,8.315649279557075,2.504687373038625,,,,,3.5346037074659247,7.71817144062922,8.050876906948945,2.0656587126208152,-1,deploy_joint_r1_check,cnn_r100_w256_joint_deploy,100,256,transfer,1,0,0,0,
11,BA,851,595,0.27459076046943665,0.3781280517578125,0.1470590978860855,0.5911012887954712,-0.7889690399169922,0.7361344537815127,0.3902725875377655,1.2156645059585571,0,1.0999999999999943,2.929027681117671,7.864544592834727,8.080047604974759,3.9323915765244815,6.654031525812351,9.180791019790046,10.126743172252464,4.124940772352263,,,,,7.521825940054378,7.284973364767503,8.224072194749308,3.025484048070238,-1,deploy_joint_r1_check,cnn_r100_w256_joint_deploy,100,256,transfer,1,0,0,0,
12,AB,918,671,0.14749445021152496,0.2518194019794464,0.07126548141241074,0.305441290140152,-1.1636301279067993,0.8092399403874814,0.2801733911037445,1.1189357042312622,0,0.7999999999999972,3.3534718719931442,9.377061855000514,10.253859974859244,3.797935452218861,4.503896178904377,8.606504470915347,9.440139762623918,4.15246199386345,,,,,3.983474571584565,9.02317011101774,9.820007042482008,4.3728775122567045,-1,deploy_joint_r1_check,cnn_r100_w256_joint_deploy,100,256,transfer,1,0,0,0,
