run,dir,cut,variant,outage_m,outage_s,end_m,drift_pct,rmse_m,max_m,after_stop_m,after_stop_s,k_end,err_at_return_m,err_3s_after_m,max_step_m
4,AB,c30,cor_k1,789.25,218.23,29.21,3.7,18.12,30.24,29.2,15.01,1.0,,,
4,AB,c30,cor,789.25,218.23,21.68,2.75,14.33,21.73,21.74,15.01,1.061,,,
4,AB,c30,cor_lm,789.25,218.23,21.21,2.69,14.08,21.26,21.27,15.01,1.061,,,
4,AB,c60,plain,676.72,188.23,9.9,1.46,6.55,11.11,9.58,15.01,1.0,,,
4,AB,c60,gen_k1,676.72,188.23,9.08,1.34,5.73,9.53,8.8,15.01,1.0,,,
4,AB,c60,gen,676.72,188.23,9.25,1.37,4.8,9.25,9.07,15.01,1.02,,,
4,AB,c60,cor_k1,676.72,188.23,27.31,4.04,18.04,28.41,27.31,15.01,1.0,,,
4,AB,c60,cor,676.72,188.23,7.24,1.07,7.46,12.46,7.34,15.01,1.025,,,
4,AB,c60,cor_lm,676.72,188.23,7.42,1.1,7.56,12.61,7.52,15.01,1.025,,,
4,AB,turn,plain,418.33,116.08,6.37,1.52,7.47,10.63,6.29,15.01,1.0,,,
4,AB,turn,gen_k1,418.33,116.08,12.15,2.91,9.77,13.21,12.18,15.01,1.0,,,
4,AB,turn,gen,418.33,116.08,9.95,2.38,6.69,10.11,10.28,15.01,1.038,,,
4,AB,turn,cor_k1,418.33,116.08,24.98,5.97,21.02,26.61,25.01,15.01,1.0,,,
4,AB,turn,cor,418.33,116.08,6.78,1.62,9.91,14.12,6.99,15.01,1.036,,,
