run,dir,cut,variant,outage_m,outage_s,end_m,drift_pct,rmse_m,max_m,after_stop_m,after_stop_s,k_end,err_at_return_m,err_3s_after_m,max_step_m
7,AB,c60,cor_k1,103.22,31.98,4.33,4.2,3.86,5.0,4.02,15.0,1.0,,,
7,AB,c60,cor,103.22,31.98,4.58,4.44,3.66,4.75,4.58,15.0,1.026,,,
7,AB,c60,cor_lm,103.22,31.98,4.57,4.42,3.64,4.73,4.56,15.0,1.026,,,
7,AB,turn,plain,224.04,65.26,4.32,1.93,2.46,4.32,4.26,15.0,1.0,,,
7,AB,turn,gen_k1,224.04,65.26,5.29,2.36,3.86,5.63,5.02,15.0,1.0,,,
7,AB,turn,gen,224.04,65.26,7.59,3.39,5.62,7.78,7.43,15.0,1.016,,,
7,AB,turn,cor_k1,224.04,65.26,9.72,4.34,7.9,10.45,9.41,15.0,1.0,,,
7,AB,turn,cor,224.04,65.26,9.64,4.3,7.78,10.34,9.32,15.0,1.0,,,
7,AB,turn,cor_lm,224.04,65.26,10.33,4.61,8.3,10.97,10.02,15.0,0.996,,,
7,AB,c30r,gen_k1,,,,,,,,,,2.9922916292172896,3.529216725152774,0.408093950305518
7,AB,c30r,gen,,,,,,,,,,5.446085176834331,6.137970554512672,0.415561206144998
7,AB,c30r,cor_k1,,,,,,,,,,5.061718598526433,4.914695511597349,0.4912549859618639
7,AB,c30r,cor,,,,,,,,,,2.643834872242747,2.2263871149774,0.500611478488665
7,AB,c30r,cor_lm,,,,,,,,,,3.0664230930610006,2.691567015193345,0.5014522383561604
9,BA,c10,plain,285.95,82.78,6.28,2.2,1.84,6.28,5.76,15.0,1.0,,,
9,BA,c10,gen_k1,285.95,82.78,4.33,1.51,2.32,4.33,3.76,15.0,1.0,,,
9,BA,c10,gen,285.95,82.78,6.43,2.25,3.2,6.43,6.02,15.0,1.01,,,
9,BA,c10,cor_k1,285.95,82.78,4.04,1.41,5.68,13.03,4.17,15.0,1.0,,,
9,BA,c10,cor,285.95,82.78,2.91,1.02,4.55,10.38,2.32,15.0,1.012,,,
9,BA,c10,cor_lm,285.95,82.78,2.93,1.02,4.53,10.33,2.33,15.0,1.012,,,
9,BA,c30,plain,219.91,62.78,6.7,3.05,2.24,6.7,6.31,15.0,1.0,,,
9,BA,c30,gen_k1,219.91,62.78,4.51,2.05,2.23,4.51,4.26,15.0,1.0,,,
9,BA,c30,gen,219.91,62.78,7.91,3.6,4.41,7.91,7.75,15.0,1.015,,,
9,BA,c30,cor_k1,219.91,62.78,3.84,1.75,5.93,11.94,3.81,15.0,1.0,,,
9,BA,c30,cor,219.91,62.78,3.85,1.75,4.78,9.13,3.15,15.0,1.016,,,
9,BA,c30,cor_lm,219.91,62.78,3.88,1.76,4.77,9.1,3.17,15.0,1.016,,,
9,BA,c60,plain,107.12,32.78,5.82,5.44,2.55,5.82,5.57,15.0,1.0,,,
9,BA,c60,gen_k1,107.12,32.78,4.37,4.08,2.88,4.37,4.43,15.0,1.0,,,
9,BA,c60,gen,107.12,32.78,5.57,5.2,3.79,5.57,5.62,15.0,1.007,,,
9,BA,c60,cor_k1,107.12,32.78,2.89,2.7,6.66,11.27,2.75,15.0,1.0,,,
9,BA,c60,cor,107.12,32.78,2.8,2.61,5.73,10.16,2.21,15.0,1.008,,,
9,BA,c60,cor_lm,107.12,32.78,2.82,2.63,5.7,10.13,2.22,15.0,1.009,,,
9,BA,turn,plain,101.63,31.28,5.97,5.88,2.76,5.97,5.73,15.0,1.0,,,
9,BA,turn,gen_k1,101.63,31.28,4.39,4.32,2.96,4.39,4.45,15.0,1.0,,,
9,BA,turn,gen,101.63,31.28,5.68,5.59,3.96,5.68,5.73,15.0,1.008,,,
9,BA,turn,cor_k1,101.63,31.28,1.73,1.7,6.86,12.29,1.87,15.0,1.0,,,
9,BA,turn,cor,101.63,31.28,1.49,1.47,5.91,11.27,0.85,15.0,1.007,,,
9,BA,turn,cor_lm,101.63,31.28,1.53,1.5,5.88,11.24,0.87,15.0,1.008,,,
